Column1,election_year,pc_name,pc_no,type_category,state,winning_candidate,party,electors,votes,turnout,margin,margin_percent
5505,2014,Barpeta,6,GEN,Assam,Siraj Uddin Ajmal,All India United Democratic Front,1430175,1205863,84.3,42341,3.5
5506,2014,Barrackpore,15,GEN,West Bengal,Dinesh Trivedi,All India Trinamool Congress,1287222,1051130,81.7,206773,19.7
5507,2014,Basirhat,18,GEN,West Bengal,Idris Ali,All India Trinamool Congress,1490596,1273771,85.5,109659,8.6
5508,2014,Bastar,10,ST,Chhattisgarh,Dinesh Kashyap,Bharatiya Janta Party,1298059,769913,59.3,124359,16.2
5509,2014,Basti,61,GEN,Uttar Pradesh ,Harish Chandra Alias Harish Dwivedi,Bharatiya Janta Party,1847613,1048534,56.8,33562,3.2
5510,2014,Beed,39,GEN,Maharashtra,Munde Gopinathrao Pandurang,Bharatiya Janta Party,1792650,1232202,68.7,136454,11.1
5511,2014,Begusarai,24,GEN,Bihar ,Bhola Singh,Bharatiya Janta Party,1778759,1077855,60.6,58335,5.4
5512,2014,Belgaum,2,GEN,Karnataka,Angadi Suresh Channabasappa,Bharatiya Janta Party,1581017,1078547,68.2,75860,7
5513,2014,Bellary,9,ST,Karnataka,B. Sreeramulu,Bharatiya Janta Party,1487945,1045772,70.3,85144,8.1
5514,2014,Berhampur,20,GEN,Orissa,Sidhant Mohapatra,Biju Janata Dal,1334268,905362,67.9,127720,14.1
5515,2014,Betul,29,ST,Madhya Pradesh ,Jyoti Dhurve,Bharatiya Janta Party,1607822,1047719,65.2,328614,31.4
5516,2014,Bhadohi,78,GEN,Uttar Pradesh ,Virendra Singh,Bharatiya Janta Party,1834598,981552,53.5,158039,16.1
5517,2014,Bhadrak,7,SC,Orissa,Arjun Charan Sethi,Biju Janata Dal,1469498,1081339,73.6,179359,16.6
5518,2014,Bhagalpur,26,GEN,Bihar ,Shailesh Kumar Urph Bulo Mandal,Rashtriya Janata Dal,1685339,974016,57.8,9485,1
5519,2014,Bhandara - Gondiya,11,GEN,Maharashtra,Nanabhau Falgunrao Patole,Bharatiya Janta Party,1656284,1197196,72.3,149254,12.5
5520,2014,Bharatpur,9,SC,Rajasthan,Bahadur Singh,Bharatiya Janta Party,1686897,962432,57.1,245468,25.5
5521,2014,Bharuch,22,GEN,Gujarat,Vasava Mansukhbhai Dhanjibhai,Bharatiya Janta Party,1417548,1060211,74.8,153273,14.5
5522,2014,Bhatinda,11,GEN,Punjab,Harsimrat Kaur Badal,Shiromani Akali Dal,1525289,1176767,77.2,19395,1.6
5523,2014,Bhavnagar,15,GEN,Gujarat,Dr. Bharatiben Dhirubhai Shiyal,Bharatiya Janta Party,1594531,917402,57.5,295488,32.2
5524,2014,Bhilwara,23,GEN,Rajasthan,Subhash Baheria,Bharatiya Janta Party,1754877,1104090,62.9,246264,22.3
5525,2014,Bhind,2,SC,Madhya Pradesh ,Dr. Bhagirath Prasad,Bharatiya Janta Party,1598169,729084,45.6,159961,21.9
5526,2014,Bhiwandi,23,GEN,Maharashtra,Kapil Moreshwar Patil,Bharatiya Janta Party,1696589,875605,51.6,109450,12.5
5527,2014,Bhiwani-Mahendragarh,8,GEN,Haryana,Dharambir S/o Bhale Ram,Bharatiya Janta Party,1473912,1030431,69.9,129394,12.6
5528,2014,Bhongir,14,GEN,Telangana,Dr. Boora Narsaiah Goud,Telangana Rashtra Samithi,1492251,1211943,81.2,30494,2.5
5529,2014,Bhopal,19,GEN,Madhya Pradesh ,Alok Sanjar,Bharatiya Janta Party,1956936,1130182,57.8,370696,32.8
5530,2014,Bhubaneswar,18,GEN,Orissa,Prasanna Kumar Patasani,Biju Janata Dal,1527768,891822,58.4,189477,21.2
5531,2014,Bidar,7,GEN,Karnataka,Bhagwanth Khuba,Bharatiya Janta Party,1600962,959384,59.9,92222,9.6
5532,2014,Bijapur,4,SC,Karnataka,Ramesh Jigajinagi,Bharatiya Janta Party,1622635,966757,59.6,69819,7.2
5533,2014,Bijnor,4,GEN,Uttar Pradesh ,Kunwar Bhartendra,Bharatiya Janta Party,1562065,1060346,67.9,205774,19.4
5534,2014,Bikaner,2,SC,Rajasthan,Arjun Ram Meghwal,Bharatiya Janta Party,1591068,929751,58.4,308079,33.1
5535,2014,Bilaspur,5,GEN,Chhattisgarh,Lakhan Lal Sahu,Bharatiya Janta Party,1727325,1090457,63.1,176436,16.2
5536,2014,Birbhum,42,GEN,West Bengal,Satabdi Roy,All India Trinamool Congress,1495108,1275819,85.3,67263,5.3
5537,2014,Bishnupur,37,SC,West Bengal,Khan Saumitra,All India Trinamool Congress,1466921,1272070,86.7,149685,11.8
5538,2014,Bolangir,10,GEN,Orissa,Kalikesh Narayan Singh Deo,Biju Janata Dal,1563025,1170405,74.9,104299,8.9
5539,2014,Bolpur,41,SC,West Bengal,Anupam Hazra,All India Trinamool Congress,1538429,1304756,84.8,236112,18.1
5540,2014,Bulandshahr,14,SC,Uttar Pradesh ,Bhola Singh,Bharatiya Janta Party,1736447,1009710,58.2,421973,41.8
5541,2014,Buldhana,5,GEN,Maharashtra,Jadhav Prataprao Ganpatrao,Shiv Sena,1596234,978626,61.3,159579,16.3
5542,2014,Burdwan - Durgapur,39,GEN,West Bengal,Dr. Mamtaz Sanghamita,All India Trinamool Congress,1583498,1331242,84.1,107331,8.1
5543,2014,Buxar,33,GEN,Bihar ,Ashwini Kumar Choubey,Bharatiya Janta Party,1640567,888204,54.1,132338,14.9
5544,2014,Chalakudy,11,GEN,Kerala,Innocent,Independent,1150491,884033,76.8,13884,1.6
5545,2014,Chamarajanagar,22,SC,Karnataka,R. Dhruvanarayana,Indian National Congress,1555779,1133029,72.8,141182,12.5
5546,2014,Chandauli,76,GEN,Uttar Pradesh ,Dr Mahendra Nath Pandey,Bharatiya Janta Party,1669140,980572,58.8,156756,16
5547,2014,Chandigarh,1,GEN,Chandigarh,Kher Kirron Anupam,Bharatiya Janta Party,615214,453455,73.7,69642,15.4
5548,2014,Chandni Chowk,1,GEN,Delhi ,Dr. Harsh Vardhan,Bharatiya Janta Party,1447228,981863,67.8,136320,13.9
5549,2014,Chandrapur,13,GEN,Maharashtra,Ahir Hansraj Gangaram,Bharatiya Janta Party,1753690,1109743,63.3,236269,21.3
5550,2014,Chatra,4,GEN,Jharkhand,Sunil Kumar Singh,Bharatiya Janta Party,1312545,712971,54.3,178026,25
5551,2014,Chelvella,10,GEN,Telangana,Konda Vishweshwar Reddy,Telangana Rashtra Samithi,2185179,1315862,60.2,73023,5.5
5552,2014,Chennai Central,4,GEN,Tamil Nadu,S.R. Vijayakumar,All India Anna Dravida Munnetra Kazhagam,1328027,814894,61.4,45841,5.6
5553,2014,Chennai North,2,GEN,Tamil Nadu,Venkatesh Babu .T.G,All India Anna Dravida Munnetra Kazhagam,1422386,910114,64,99704,11
5554,2014,Chennai South,3,GEN,Tamil Nadu,Dr. J. Jayavardhan,All India Anna Dravida Munnetra Kazhagam,1795780,1081163,60.2,136625,12.6
5555,2014,Chhindwara,16,GEN,Madhya Pradesh ,Kamal Nath,Indian National Congress,1401277,1107498,79,116537,10.5
5556,2014,Chhota Udaipur,21,ST,Gujarat,Ramsinh Rathwa,Bharatiya Janta Party,1536305,1100542,71.6,179729,16.3
5557,2014,Chidambaram,27,SC,Tamil Nadu,"Chandrakasi, M",All India Anna Dravida Munnetra Kazhagam,1366189,1088423,79.7,128495,11.8
5558,2014,Chikballapur,27,GEN,Karnataka,M Veerappa Moily,Indian National Congress,1658342,1263274,76.2,9520,0.8
5559,2014,Chikkodi,1,GEN,Karnataka,Prakash Babanna Hukkeri,Indian National Congress,1442296,1071103,74.3,3003,0.3
5560,2014,Chitradurga,18,SC,Karnataka,B.N.Chandrappa,Indian National Congress,1661272,1096499,66,101291,9.2
5561,2014,Chittoor,42,SC,Andhra Pradesh ,Naramalli Sivaprasad,Telugu Desam,1452141,1198915,82.6,44138,3.7
5562,2014,Chittorgarh,21,GEN,Rajasthan,Chandra Prakash Joshi,Bharatiya Janta Party,1818147,1172629,64.5,316857,27
5563,2014,Churu,3,GEN,Rajasthan,Rahul Kaswan,Bharatiya Janta Party,1753825,1131104,64.5,294739,26.1
5564,2014,Coimbatore,20,GEN,Tamil Nadu,"Nagarajan, P.",All India Anna Dravida Munnetra Kazhagam,1720211,1176620,68.4,42016,3.6
5565,2014,Cooch Behar,1,SC,West Bengal,Renuka Sinha,All India Trinamool Congress,1613417,1332409,82.6,87107,6.5
5566,2014,Cuddalore,26,GEN,Tamil Nadu,Arunmozhithevan.A,All India Anna Dravida Munnetra Kazhagam,1247908,984538,78.9,203125,20.6
5567,2014,Cuttack,14,GEN,Orissa,Bhartruhari Mahatab,Biju Janata Dal,1371617,978604,71.4,306762,31.3
5568,2014,Dadra And Nagar Haveli,1,GEN,Dadra & Nagar Haveli,Patel Natubhai Gomanbhai,Bharatiya Janta Party,196617,165286,84.1,6214,3.8
5569,2014,Dahod,19,ST,Gujarat,Jasvantsinh Sumanbhai Bhabhor,Bharatiya Janta Party,1411765,900381,63.8,230354,25.6
5570,2014,Dakshina Kannada,17,GEN,Karnataka,Nalin Kumar Kateel,Bharatiya Janta Party,1565281,1207474,77.1,143709,11.9
5571,2014,Daman And Diu,1,GEN,Daman & Diu,Patel Lalubhai Babubhai,Bharatiya Janta Party,111827,87233,78,9222,10.6
5572,2014,Damoh,7,GEN,Madhya Pradesh ,Prahalad Singh Patel,Bharatiya Janta Party,1651106,912080,55.2,213299,23.4
5573,2014,Darbhanga,14,GEN,Bihar ,Kirti Azad,Bharatiya Janta Party,1495446,828342,55.4,35043,4.2
5574,2014,Darjeeling,4,GEN,West Bengal,S.S.Ahluwalia,Bharatiya Janta Party,1437126,1142009,79.5,197239,17.3
5575,2014,Dausa,11,ST,Rajasthan,Harish Chandra Meena,Bharatiya Janta Party,1524095,930492,61.1,45404,4.9
5576,2014,Davanagere,13,GEN,Karnataka,G M Siddeshwara,Bharatiya Janta Party,1522712,1114868,73.2,17607,1.6
5577,2014,Deoria,66,GEN,Uttar Pradesh ,Kalraj Mishra,Bharatiya Janta Party,1806926,971557,53.8,265386,27.3
5578,2014,Dewas,21,SC,Madhya Pradesh ,Manohar Untwal,Bharatiya Janta Party,1617215,1143968,70.7,260313,22.8
5579,2014,Dhanbad,7,GEN,Jharkhand,Pashupati Nath Singh,Bharatiya Janta Party,1889994,1143902,60.5,292954,25.6
5580,2014,Dhar,25,ST,Madhya Pradesh ,Savitri Thakur,Bharatiya Janta Party,1668441,1076816,64.5,104328,9.7
5581,2014,Dharmapuri,10,GEN,Tamil Nadu,Anbumani Ramadoss,Pattali Makkal Katchi,1358273,1101345,81.1,77146,7
5582,2014,Dharwad,11,GEN,Karnataka,Pralhad Joshi,Bharatiya Janta Party,1579024,1041226,65.9,113657,10.9
5583,2014,Dhaurahra,29,GEN,Uttar Pradesh ,Rekha,Bharatiya Janta Party,1558039,1060271,68.1,125675,11.9
5584,2014,Dhenkanal,9,GEN,Orissa,Tathagata Satpathy,Biju Janata Dal,1363467,1042101,76.4,137340,13.2
5585,2014,Dhubri,4,GEN,Assam,Badruddin Ajmal,All India United Democratic Front,1552554,1369624,88.2,229730,16.8
5586,2014,Dhule,2,GEN,Maharashtra,Dr. Bhamre Subhash Ramrao,Bharatiya Janta Party,1674469,983083,58.7,130723,13.3
5587,2014,Diamond Harbour,21,GEN,West Bengal,Abhishek Banerjee,All India Trinamool Congress,1555914,1261296,81.1,71298,5.7
5588,2014,Dibrugarh,13,GEN,Assam,Rameswar Teli,Bharatiya Janta Party,1124305,890968,79.3,185347,20.8
5589,2014,Dindigul,22,GEN,Tamil Nadu,Udhaya Kumar .M,All India Anna Dravida Munnetra Kazhagam,1400531,1083364,77.4,127845,11.8
5590,2014,Dindori,20,ST,Maharashtra,Chavan Harishchandra Deoram,Bharatiya Janta Party,1530139,970182,63.4,247619,25.5
5591,2014,Domariyaganj,60,GEN,Uttar Pradesh ,Jagdambika Pal,Bharatiya Janta Party,1761415,935027,53.1,103588,11.1
5592,2014,Dum Dum,16,GEN,West Bengal,Saugata Roy,All India Trinamool Congress,1405981,1132644,80.6,154934,13.7
5593,2014,Dumka,2,ST,Jharkhand,Shibu Soren,Jharkhand Mukti Morcha,1247155,903060,72.4,39030,4.3
5594,2014,Durg,7,GEN,Chhattisgarh,Tamradhwaj Sahu,Indian National Congress,1855781,1258342,67.8,16848,1.3
5595,2014,East Delhi,3,GEN,Delhi ,Maheish Girri,Bharatiya Janta Party,1829578,1196336,65.4,190463,15.9
5596,2014,Eluru,27,GEN,Andhra Pradesh ,Maganti Venkateswara Rao (BABU),Telugu Desam,1427760,1201696,84.2,101926,8.5
5597,2014,Ernakulam,12,GEN,Kerala,Prof. K.V. Thomas,Indian National Congress,1156467,850834,73.6,87047,10.2
5598,2014,Erode,17,GEN,Tamil Nadu,Selvakumara Chinnayan S,All India Anna Dravida Munnetra Kazhagam,1321395,1008582,76.3,211563,21
5599,2014,Etah,22,GEN,Uttar Pradesh ,Rajveer Singh (RAJU BHAIYA),Bharatiya Janta Party,1577457,926281,58.7,201001,21.7
5600,2014,Etawah,41,SC,Uttar Pradesh ,Ashok Kumar Doharey,Bharatiya Janta Party,1707237,939604,55,172946,18.4
5601,2014,Faizabad,54,GEN,Uttar Pradesh ,Lallu Singh,Bharatiya Janta Party,1738701,1022716,58.8,282775,27.6
5602,2014,Faridabad,10,GEN,Haryana,Krishan Pal,Bharatiya Janta Party,1740352,1130726,65,466873,41.3
5603,2014,Faridkot,9,SC,Punjab,Prof. Sadhu Singh,Aam Aadmi Party,1455075,1032107,70.9,172516,16.7
5604,2014,Farrukhabad,40,GEN,Uttar Pradesh ,Mukesh Rajput,Bharatiya Janta Party,1613781,970677,60.2,150502,15.5
5605,2014,Fatehgarh Sahib,8,SC,Punjab,Harinder Singh Khalsa,Aam Aadmi Party,1396957,1030954,73.8,54144,5.3
5606,2014,Fatehpur,49,GEN,Uttar Pradesh ,Niranjan Jyoti,Bharatiya Janta Party,1804777,1056688,58.6,187206,17.7
5607,2014,Fatehpur Sikri,19,GEN,Uttar Pradesh ,Babulal,Bharatiya Janta Party,1580582,967968,61.2,173106,17.9
5608,2014,Ferozpur,10,GEN,Punjab,Sher Singh Ghubaya,Shiromani Akali Dal,1522111,1105412,72.6,31420,2.8
5609,2014,Firozabad,20,GEN,Uttar Pradesh ,Akshay Yadav,Samajwadi Party,1636738,1104606,67.5,114059,10.3
5610,2014,Gadchiroli-Chimur,12,ST,Maharashtra,Ashok Mahadeorao Nete,Bharatiya Janta Party,1469767,1027129,69.9,236870,23.1
5611,2014,Gandhinagar,6,GEN,Gujarat,L.K.Advani,Bharatiya Janta Party,1733972,1135495,65.5,483121,42.5
5612,2014,Ganganagar,1,SC,Rajasthan,Nihalchand,Bharatiya Janta Party,1718421,1256806,73.1,291741,23.2
5613,2014,Garhwal,2,GEN,Uttarakhand,(MAJ GEN (RETD.) ) BHUWAN CHANDRA KHANDURI (AVSM),Bharatiya Janta Party,1269083,682024,53.7,184526,27.1
5614,2014,Gauhati,7,GEN,Assam,Bijoya Chakravarty,Bharatiya Janta Party,1922270,1511729,78.6,315784,20.9
5615,2014,Gautam Buddh Nagar,13,GEN,Uttar Pradesh ,Dr.Mahesh Sharma,Bharatiya Janta Party,1986117,1199238,60.4,280212,23.4
5616,2014,Gaya,38,SC,Bihar ,Hari Manjhi,Bharatiya Janta Party,1500751,809378,53.9,115504,14.3
5617,2014,Ghatal,32,GEN,West Bengal,Adhikari Deepak (DEV),All India Trinamool Congress,1610489,1366709,84.9,260891,19.1
5618,2014,Ghaziabad,12,GEN,Uttar Pradesh ,Vijay Kumar Singh,Bharatiya Janta Party,2357546,1342320,56.9,567260,42.3
5619,2014,Ghazipur,75,GEN,Uttar Pradesh ,Manoj Sinha,Bharatiya Janta Party,1801519,986673,54.8,32452,3.3
5620,2014,Ghosi,70,GEN,Uttar Pradesh ,Harinarayan Rajbhar,Bharatiya Janta Party,1891113,1039656,55,146015,14
5621,2014,Giridih,6,GEN,Jharkhand,Ravindra Kumar Pandey,Bharatiya Janta Party,1515137,969997,64,40313,4.2
5622,2014,Godda,3,GEN,Jharkhand,Nishikant Dubey,Bharatiya Janta Party,1590628,1049442,66,60682,5.8
5623,2014,Gonda,59,GEN,Uttar Pradesh ,Kirti Vardhan Singh,Bharatiya Janta Party,1710827,873732,51.1,160416,18.4
5624,2014,Gopalganj,17,SC,Bihar ,Janak Ram,Bharatiya Janta Party,1652767,903583,54.7,286936,31.8
5625,2014,Gorakhpur,64,GEN,Uttar Pradesh ,Adityanath,Bharatiya Janta Party,1904498,1040199,54.6,312783,30.1
5626,2014,Gulbarga,5,SC,Karnataka,Mallikarjun Kharge,Indian National Congress,1721990,997638,57.9,74733,7.5
5627,2014,Guna,4,GEN,Madhya Pradesh ,Jyotiraditya M Scindia,Indian National Congress,1605619,976629,60.8,120792,12.4
5628,2014,Guntur,30,GEN,Andhra Pradesh ,Jayadev Galla,Telugu Desam,1572016,1244926,79.2,69111,5.6
5629,2014,Gurdaspur,1,GEN,Punjab,Vinod Khanna,Bharatiya Janta Party,1500337,1042699,69.5,136065,13
5630,2014,Gurgaon,9,GEN,Haryana,Inderjit Singh Rao,Bharatiya Janta Party,1845623,1320619,71.6,274722,20.8
5631,2014,Gwalior,3,GEN,Madhya Pradesh ,Narendra Singh Tomar,Bharatiya Janta Party,1877003,990912,52.8,29699,3
5632,2014,Hajipur,21,SC,Bihar ,Ramvilas Paswan,Lok Jan Shakti Party,1649547,904753,54.9,225500,24.9
5633,2014,Hamirpur,3,GEN,Himachal Pradesh,Anurag Singh Thakur,Bharatiya Janta Party,1247699,835205,66.9,98403,11.8
5634,2014,Hamirpur,47,GEN,Uttar Pradesh ,Kunwar Pushpendra Singh Chandel,Bharatiya Janta Party,1737993,975240,56.1,266788,27.4
5635,2014,Hardoi,31,SC,Uttar Pradesh ,Anshul Verma,Bharatiya Janta Party,1714387,972894,56.8,81343,8.4
5636,2014,Hardwar,5,GEN,Uttarakhand,Ramesh Pokhriyal Nishank,Bharatiya Janta Party,1642873,1175692,71.6,177822,15.1
5637,2014,Hassan,16,GEN,Karnataka,H.D. Devegowda,Janata Dal (Secular),1561336,1147172,73.5,100462,8.8
5638,2014,Hathras,16,SC,Uttar Pradesh ,Rajesh Kumar Diwaker,Bharatiya Janta Party,1758927,1049273,59.7,326386,31.1
5639,2014,Hatkanangle,48,GEN,Maharashtra,Raju Shetty,Swabhimani Paksha,1630598,1188871,72.9,177810,15
5640,2014,Haveri,10,GEN,Karnataka,Udasi Shivakumar Channabasappa,Bharatiya Janta Party,1558749,1115968,71.6,87571,7.8
5641,2014,Hazaribagh,14,GEN,Jharkhand,Jayant Sinha,Bharatiya Janta Party,1518831,967152,63.7,159128,16.5
5642,2014,Hindupur,37,GEN,Andhra Pradesh ,Kristappa Nimmala,Telugu Desam,1446503,1177257,81.4,97325,8.3
5643,2014,Hingoli,15,GEN,Maharashtra,Rajeev Shankarrao Satav,Indian National Congress,1586194,1051164,66.3,1632,0.2
5644,2014,Hisar,4,GEN,Haryana,Dushyant Chautala,Indian National Lok Dal,1517606,1155914,76.2,31847,2.8
5645,2014,Hooghly,28,GEN,West Bengal,Dr. Ratna De (NAG),All India Trinamool Congress,1630042,1348870,82.8,189084,14
5646,2014,Hoshangabad,17,GEN,Madhya Pradesh ,Uday Pratap Singh,Bharatiya Janta Party,1568127,1031175,65.8,389960,37.8
5647,2014,Hoshiarpur,5,SC,Punjab,Vijay Sampla,Bharatiya Janta Party,1485286,961297,64.7,13582,1.4
5648,2014,Howrah,25,GEN,West Bengal,Prasun Banerjee,All India Trinamool Congress,1505099,1125399,74.8,196956,17.5
5649,2014,Hyderabad,9,GEN,Telangana,Asaduddin Owaisi,All India Majlis-E-Ittehadul Muslimoon,1823664,971421,53.3,202454,20.8
5650,2014,Idukki,13,GEN,Kerala,Adv.Joice George,Independent,1158735,819766,70.8,50542,6.2
5651,2014,Indore,26,GEN,Madhya Pradesh ,Sumitra Mahajan (TAI),Bharatiya Janta Party,2115303,1316817,62.3,466901,35.5
5652,2014,Inner Manipur,1,GEN,Manipur,Dr. Thokchom Meinya,Indian National Congress,855359,640871,74.9,94674,14.8
5653,2014,Jabalpur,13,GEN,Madhya Pradesh ,Rakesh Singh,Bharatiya Janta Party,1711683,1002184,58.6,208639,20.8
5654,2014,Jadavpur,22,GEN,West Bengal,Sugata Bose,All India Trinamool Congress,1595746,1272362,79.7,125203,9.8
5655,2014,Jagatsinghpur,16,SC,Orissa,Kulamani Samal,Biju Janata Dal,1499673,1131932,75.5,276394,24.4
5656,2014,Jahanabad,36,GEN,Bihar ,Dr. Arun Kumar,Rashtriya Lok Samta Party,1423246,811516,57,42340,5.2
5657,2014,Jaipur,7,GEN,Rajasthan,Ramcharan Bohara,Bharatiya Janta Party,1957818,1296806,66.2,539345,41.6
5658,2014,Jaipur Rural,6,GEN,Rajasthan,Rajyavardhan Singh Rathore,Bharatiya Janta Party,1699462,1013691,59.7,332896,32.8
5659,2014,Jajpur,8,SC,Orissa,Rita Tarai,Biju Janata Dal,1303733,980435,75.2,320271,32.7
5660,2014,Jalandhar,4,SC,Punjab,Santokh Singh Chaudhary,Indian National Congress,1551497,1040762,67.1,70981,6.8
5661,2014,Jalaun,45,SC,Uttar Pradesh ,Bhanu Pratap Singh Verma,Bharatiya Janta Party,1903332,1109166,58.3,287202,25.9
5662,2014,Jalgaon,3,GEN,Maharashtra,A.T. Nana Patil,Bharatiya Janta Party,1707933,990332,58,383525,38.7
5663,2014,Jalna,18,GEN,Maharashtra,Danve Raosaheb Dadarao,Bharatiya Janta Party,1612054,1066259,66.1,206798,19.4
5664,2014,Jalore,18,GEN,Rajasthan,Devji Patel,Bharatiya Janta Party,1824968,1087272,59.6,381145,35.1
5665,2014,Jalpaiguri,3,SC,West Bengal,Bijoy Chandra Barman,All India Trinamool Congress,1531469,1302117,85,69606,5.3
5666,2014,Jammu,6,GEN,Jammu & Kashmir,Jugal Kishore,Bharatiya Janta Party,1848155,1253593,67.8,257280,20.5
5667,2014,Jamnagar,12,GEN,Gujarat,Poonamben Hematbhai Maadam,Bharatiya Janta Party,1470952,852643,58,175289,20.6
5668,2014,Jamshedpur,9,GEN,Jharkhand,Bidyut Baran Mahato,Bharatiya Janta Party,1581665,1049140,66.3,99876,9.5
5669,2014,Jamui,40,SC,Bihar ,Chirag Kumar Paswan,Lok Jan Shakti Party,1550936,775639,50,85947,11.1
5670,2014,Jangipur,9,GEN,West Bengal,Abhijit Mukherjee,Indian National Congress,1391656,1119084,80.4,8161,0.7
5671,2014,Janjgir-Champa,3,SC,Chhattisgarh,Kamla Patle,Bharatiya Janta Party,1737532,1073347,61.8,174961,16.3
5672,2014,Jaunpur,73,GEN,Uttar Pradesh ,Krishna Pratap 'k.P.',Bharatiya Janta Party,1848842,1007143,54.5,146310,14.5
5673,2014,Jhalawar-Baran,25,GEN,Rajasthan,Dushyant Singh,Bharatiya Janta Party,1669842,1146364,68.7,281546,24.6
5674,2014,Jhanjharpur,7,GEN,Bihar ,Birendra Kumar Chaudhary,Bharatiya Janta Party,1650753,941249,57,55408,5.9
5675,2014,Jhansi,46,GEN,Uttar Pradesh ,Uma Bharati,Bharatiya Janta Party,1932015,1320804,68.4,190467,14.4
5676,2014,Jhargram,33,ST,West Bengal,Uma Saren,All India Trinamool Congress,1475112,1257613,85.3,347883,27.7
5677,2014,Jhunjhunu,4,GEN,Rajasthan,Santosh Ahlawat,Bharatiya Janta Party,1696788,1006465,59.3,233835,23.2
5678,2014,Jodhpur,16,GEN,Rajasthan,Gajendrasingh Shekhawat,Bharatiya Janta Party,1727363,1078598,62.4,410051,38
5679,2014,Jorhat,12,GEN,Assam,Kamakhya Prasad Tasa,Bharatiya Janta Party,1234448,931336,75.5,102420,11
5680,2014,Joynagar,19,SC,West Bengal,Pratima Mondal,All India Trinamool Congress,1458724,1186052,81.3,108384,9.1
5681,2014,Junagadh,13,GEN,Gujarat,Chudasama Rajeshbhai Naranbhai,Bharatiya Janta Party,1485543,941378,63.4,135832,14.4
5682,2014,Kachchh,1,SC,Gujarat,Chavda Vinod Lakhamashi,Bharatiya Janta Party,1533782,946240,61.7,254482,26.9
5683,2014,Kadapa,38,GEN,Andhra Pradesh ,Y.S. Avinash Reddy,Yuvajana Sramika Rythu Congress Party,1550579,1200662,77.4,190323,15.9
5684,2014,Kairana,2,GEN,Uttar Pradesh ,Hukum Singh,Bharatiya Janta Party,1531755,1119324,73.1,236828,21.2
5685,2014,Kaiserganj,57,GEN,Uttar Pradesh ,Brij Bhusan Sharan Singh,Bharatiya Janta Party,1711967,943357,55.1,78218,8.3
5686,2014,Kakinada,23,GEN,Andhra Pradesh ,Thota Narasimham,Telugu Desam,1418290,1099999,77.6,3431,0.3
5687,2014,Kalahandi,11,GEN,Orissa,Arka Keshari Deo,Biju Janata Dal,1474135,1117536,75.8,56347,5
5688,2014,Kaliabor,11,GEN,Assam,Gourav Gogoi,Indian National Congress,1457865,1166490,80,93874,8
5689,2014,Kallakurichi,14,GEN,Tamil Nadu,Kamaraj. K,All India Anna Dravida Munnetra Kazhagam,1412499,1107241,78.4,223507,20.2
5690,2014,Kalyan,24,GEN,Maharashtra,Dr.Shrikant Eknath Shinde,Shiv Sena,1922046,824196,42.9,250749,30.4
5691,2014,Kancheepuram,6,SC,Tamil Nadu,Maragatham K,All India Anna Dravida Munnetra Kazhagam,1480123,1128399,76.2,146866,13
5692,2014,Kandhamal,13,GEN,Orissa,Hemendra Chandra Singh,Biju Janata Dal,1143602,839415,73.4,181017,21.6
5693,2014,Kangra,1,GEN,Himachal Pradesh,Shanta Kumar,Bharatiya Janta Party,1258601,799445,63.5,170072,21.3
5694,2014,Kanker,11,ST,Chhattisgarh,Vikram Dev Usendi,Bharatiya Janta Party,1447774,1016943,70.2,35158,3.5
5695,2014,Kannauj,42,GEN,Uttar Pradesh ,Dimple Yadav,Samajwadi Party,1808889,1114460,61.6,19907,1.8
5696,2014,Kanniyakumari,39,GEN,Tamil Nadu,Radhakrishnan P.,Bharatiya Janta Party,1467796,990742,67.5,128662,13
5697,2014,Kannur,2,GEN,Kerala,P K Sreemathi Teacher,Communist Party Of India (MARXIST),1170266,947117,80.9,6566,0.7
5698,2014,Kanpur,43,GEN,Uttar Pradesh ,Dr.Murli Manohar Joshi,Bharatiya Janta Party,1611248,835079,51.8,222946,26.7
5699,2014,Kanthi,31,GEN,West Bengal,Adhikari Sisir Kumar,All India Trinamool Congress,1490409,1290811,86.6,229490,17.8
5700,2014,Karakat,35,GEN,Bihar ,Upendra Kushwaha,Rashtriya Lok Samta Party,1569989,789927,50.3,105241,13.3
5701,2014,Karauli-Dholpur,10,SC,Rajasthan,Manoj Rajoria,Bharatiya Janta Party,1549662,845941,54.6,27216,3.2
5702,2014,Karimganj,1,SC,Assam,Radheshyam Biswas,All India United Democratic Front,1165997,886920,76.1,102094,11.5
5703,2014,Karimnagar,3,GEN,Telangana,Vinod Kumar Boinapally,Telangana Rashtra Samithi,1550834,1125691,72.6,205077,18.2
5704,2014,Karnal,5,GEN,Haryana,Ashwini Kumar,Bharatiya Janta Party,1684321,1193500,70.9,360147,30.2
