,election_year,pc_name,pc_no,electors,male_electors,female_electors,votes_polled,male_voters,female_voters,votes_polled_percentage
385,1977,Nellore,19,752778,375940,376838,423182,229037,194145,56.2
386,1977,New Delhi,1,270702,155894,114808,178112,104230,73882,65.8
387,1977,Nilgiris,18,695566,359455,336111,444544,234165,210379,63.9
388,1977,Nizamabad,34,568014,277890,290124,372331,193113,179218,65.6
389,1977,Nowgong,10,577927,322246,255681,319288,194805,124483,55.3
390,1977,Nowrangpur,13,522394,269709,252685,144408,105417,38991,27.6
391,1977,Ongole,18,741462,369359,372103,462001,238108,223893,62.3
392,1977,Osmanabad,36,566631,292783,273848,281661,159245,122416,49.7
393,1977,Ottapalam,8,574543,271170,303373,440315,204814,235501,76.6
394,1977,Outer Delhi,3,443858,244881,198977,316256,175437,140819,71.3
395,1977,Outer Manipur,2,380305,190886,189419,222264,106282,115982,58.4
396,1977,Padrauna,40,620038,332674,287364,322441,211952,110489,52.0
397,1977,Palamau,54,579353,297901,281452,265364,192032,73332,45.8
398,1977,Palani,22,738018,366942,371076,503041,259392,243649,68.2
399,1977,Palghat,7,589253,288239,301014,439779,221918,217861,74.6
400,1977,Pali,21,608370,303902,304468,334670,176430,158240,55.0
401,1977,Panaji,1,243439,118345,125094,154844,76460,78384,63.6
402,1977,Pandharpur,38,618058,314063,303995,318855,177444,141411,51.6
403,1977,Panskura,29,519863,282728,237135,373170,195645,177525,71.8
404,1977,Parbhani,31,574877,288612,286265,310487,174125,136362,54.0
405,1977,Parvathipuram,2,655999,320608,335391,330291,180302,149989,50.4
406,1977,Patan,13,573367,282387,290980,303870,162313,141557,53.0
407,1977,Patiala,8,606187,340006,266181,462560,253632,208928,76.3
408,1977,Patna,35,744724,413325,331399,506567,305999,200568,68.0
409,1977,Peddapalli,36,638114,327313,310801,332640,193347,139293,52.1
410,1977,Perambalur,28,672075,335520,336555,485974,246524,239450,72.3
411,1977,Periyakulam,25,693319,342789,350530,480718,237716,243002,69.3
412,1977,Phillaur,5,649304,341355,307949,463858,243961,219897,71.4
413,1977,Phulbani,15,633850,321046,312804,209232,139399,69833,33.0
414,1977,Phulpur,55,609188,335089,274099,325408,172492,152916,53.4
415,1977,Pilibhit,13,593586,354183,239403,342429,223354,119075,57.7
416,1977,Pollachi,21,670445,339804,330641,413749,222445,191304,61.7
417,1977,Pondicherry,1,298192,150820,147372,219560,112280,107280,73.6
418,1977,Ponnani,6,573502,273425,300077,431232,203818,227414,75.2
419,1977,Porbandar,5,525285,262396,262889,276295,149972,126323,52.6
420,1977,Pratapgarh,24,630123,320580,309543,294363,177771,116592,46.7
421,1977,Pudukkottai,32,700248,347320,352928,532811,270504,262307,76.1
422,1977,Pune,42,606601,325388,281213,382043,201039,181004,63.0
423,1977,Puri,8,624267,325961,298306,300554,150277,150277,48.2
424,1977,Purnea,24,610087,381219,228868,364431,227722,136709,59.7
425,1977,Purulia,34,582892,305064,277828,303660,188799,114861,52.1
426,1977,Quilon,18,582742,293809,288933,458425,227436,230989,78.7
427,1977,Rae Bareli,23,632817,327196,305621,342742,197405,145337,54.2
428,1977,Raichur,3,599904,294987,304917,303706,172074,131632,50.6
429,1977,Raiganj,5,563672,290963,272709,347199,212157,135042,61.6
430,1977,Raigarh,13,534616,258552,276064,264988,162557,102431,49.6
431,1977,Raipur,17,519086,250562,268524,325479,166617,158862,62.7
432,1977,Rajahmundry,8,707836,345264,362572,489814,245129,244685,69.2
433,1977,Rajampet,22,666802,334222,332580,442481,244973,197508,66.4
434,1977,Rajapur,1,536761,206748,330013,339966,144298,195668,63.3
435,1977,Rajgarh,32,577412,295153,282259,325636,203863,121773,56.4
436,1977,Rajkot,4,604102,305063,299039,313341,172061,141280,51.9
437,1977,Rajmahal,26,561472,288742,272730,224290,124574,99716,40.0
438,1977,Rajnandgaon,22,539946,257982,281964,299983,170879,129104,55.6
439,1977,Ramanathapuram,34,693920,333440,360480,449095,214517,234578,64.7
440,1977,Rampur,8,633744,344140,289604,424796,246061,178735,67.0
441,1977,Ramtek,22,580036,297713,282323,375589,209806,165783,64.8
442,1977,Ranchi,49,577646,298420,279226,276325,181307,95018,47.8
443,1977,Rasipuram,15,716448,355488,360960,453058,233134,219924,63.2
444,1977,Ratnagiri,2,548334,213736,334598,338221,134710,203511,61.7
445,1977,Rewa,9,659111,331081,328030,383903,218653,165250,58.3
446,1977,Robertsganj,53,637043,332820,304223,329826,203274,126552,51.8
447,1977,Rohtak,5,577990,300497,277493,398627,211569,187058,69.0
448,1977,Ropar,7,637090,354021,283069,491388,275272,216116,77.1
449,1977,Rosera,16,645136,335549,309587,445605,269612,175993,69.1
450,1977,Sabarkantha,15,543790,268600,275190,316530,173151,143379,58.2
451,1977,Sagar,5,539534,275539,263995,297815,182605,115210,55.2
452,1977,Saharanpur,84,595173,297598,297575,397670,218728,178942,66.8
453,1977,Saharsa,20,681641,346706,334935,464082,274427,189655,68.1
454,1977,Saidpur,49,656237,340089,316148,367894,207621,160273,56.1
455,1977,Salem,16,677947,342929,335018,440410,229328,211082,65.0
456,1977,Salempur,42,674680,367940,306740,358364,225474,132890,53.1
457,1977,Salumber,17,537118,269354,267764,275355,173618,101737,51.3
458,1977,Samastipur,17,735794,383705,352089,520131,312615,207516,70.7
459,1977,Sambalpur,17,660200,341577,318623,314774,191422,123352,47.7
460,1977,Sambhal,9,578983,316566,262417,339538,197032,142506,58.6
461,1977,Sangli,46,569335,292352,276983,337018,178138,158880,59.2
462,1977,Sangrur,10,622238,341118,281120,462873,277105,185768,74.4
463,1977,Sarangarh,16,628243,298960,329283,232949,133201,99748,37.1
464,1977,Sasaram,38,655030,336230,318800,425637,255438,170199,65.0
465,1977,Satara,44,580157,263346,316811,351552,167580,183972,60.6
466,1977,Satna,8,593300,297565,295735,367563,208525,159038,62.0
467,1977,Sawai Madhopur,11,628738,332139,296599,312611,195711,116900,49.7
468,1977,Secunderabad,31,615045,322558,292487,337559,187947,149612,54.9
469,1977,Seoni,26,552085,271594,280491,289629,177296,112333,52.5
470,1977,Serampore,26,628219,354898,273321,392237,228259,163978,62.4
471,1977,Shahabad,16,607261,340989,266272,338112,225203,112909,55.7
472,1977,Shahdol,11,580106,291731,288375,249039,170021,79018,42.9
473,1977,Shahjahanpur,14,639675,351055,288620,362713,242851,119862,56.7
474,1977,Shajapur,33,580748,293278,287470,420597,231625,188972,72.4
475,1977,Sheohar,12,700609,356924,343685,435625,262196,173429,62.2
476,1977,Shillong,1,341910,172043,169867,190149,100736,89413,55.6
477,1977,Shimoga,21,559699,295014,264685,409137,223088,186049,73.1
478,1977,Siddipet,32,616118,309219,306899,377927,202740,175187,61.3
479,1977,Sidhi,10,590957,299344,291613,265662,180771,84891,45.0
480,1977,Sikar,5,675153,345378,329775,398248,211116,187132,59.0
481,1977,Sikkim,1,124023,64682,59341,565106,0,0,60.0
482,1977,Silchar,2,471251,253658,217593,255921,162351,93570,54.3
483,1977,Simla,1,465720,245983,219737,273489,163898,109591,58.7
484,1977,Singhbhum,51,523404,260899,262505,180378,104723,75655,34.5
485,1977,Sirsa,10,576112,309773,266339,403115,230493,172622,70.0
486,1977,Sitamarhi,11,722136,370945,351191,504140,296507,207633,69.8
487,1977,Sitapur,17,590648,354404,236244,316664,194439,122225,53.6
488,1977,Sivaganga,33,710297,340603,369694,485942,227578,258364,68.4
489,1977,Sivakasi,35,722380,353367,369013,509445,251763,257682,70.5
490,1977,Siwan,5,653469,327171,326298,440034,281270,158764,67.3
491,1977,Solapur,37,525311,270336,254975,341870,181183,160687,65.1
492,1977,Sonepat,4,597668,313869,283799,434643,237617,197026,72.7
493,1977,South Delhi,2,382219,210950,171269,265615,146231,119384,69.5
494,1977,Srikakulam,1,585062,275686,309376,394514,202654,191860,67.4
495,1977,Srinagar,2,461965,256256,205709,319298,190577,128721,69.1
496,1977,Sriperumbudur,4,695900,352841,343059,462475,242080,220395,66.5
497,1977,Sultanpur,26,637986,339120,298866,317828,183090,134738,49.8
498,1977,Sundargarh,20,564294,297545,266749,225858,145910,79948,40.0
499,1977,Surat,24,582963,298921,284042,401238,209579,191659,68.8
500,1977,Surendranagar,2,500963,250760,250203,292268,159580,132688,58.3
501,1977,Surguja,12,549984,273117,276867,248789,167476,81313,45.2
502,1977,Tamluk,30,603246,309481,293765,421330,220869,200461,69.8
503,1977,Tarn Taran,3,640514,342361,298153,461527,249081,212446,72.1
504,1977,Tehri Garhwal,1,538207,286317,251890,248586,156280,92306,46.2
505,1977,Tenali,14,659608,329758,329850,448755,229354,219401,68.0
506,1977,Tenkasi,37,673825,328942,344883,451061,226565,224496,66.9
507,1977,Tezpur,9,457513,252260,205253,267332,148699,118633,58.4
508,1977,Thane,10,722136,398081,324055,399503,227197,172306,55.3
509,1977,Thanjavur,31,633005,317651,315354,490266,248116,242150,77.5
510,1977,Tindivanam,10,649592,325942,323650,446012,233445,212567,68.7
511,1977,Tiruchendur,38,712718,343539,369179,452540,215352,237188,63.5
512,1977,Tiruchengode,17,826331,417913,408418,522305,282413,239892,63.2
513,1977,Tiruchirappalli,27,712644,363737,348907,491281,255697,235584,68.9
514,1977,Tirunelveli,36,672649,329189,343460,444250,221035,223215,66.0
515,1977,Tirupathi,20,696337,349138,347199,454492,243754,210738,65.3
516,1977,Tiruppattur,8,656520,326215,330305,440042,230093,209949,67.0
517,1977,Tonk,13,605402,304764,300638,340075,189562,150513,56.2
518,1977,Trichur,9,549781,257513,292268,441732,201327,240405,80.4
519,1977,Tripura East,2,435113,225563,209550,291091,161493,129598,66.9
520,1977,Tripura West,1,430943,220082,210861,315742,167051,148691,73.3
521,1977,Trivandrum,20,621533,314797,306736,448586,229419,219167,72.2
522,1977,Tumkur,8,603974,311938,292036,419806,229459,190347,69.5
523,1977,Tura,2,188416,94235,94181,74395,43226,31169,39.5
524,1977,Udaipur,18,643622,325715,317907,367833,220068,147765,57.2
525,1977,Udhampur,5,504677,262634,242043,237356,123520,113836,47.0
526,1977,Udupi,18,527780,251524,276256,374736,175697,199039,71.0
527,1977,Ujjain,38,550046,280184,269862,372839,207440,165399,67.8
528,1977,Uluberia,25,610328,327656,282672,404839,223599,181240,66.3
529,1977,Unnao,22,619501,338851,280650,330158,212438,117720,53.3
530,1977,Vaishali,9,678124,358978,319146,516082,299450,216632,76.1
531,1977,Varanasi,52,642595,330944,311651,358755,193494,165261,55.8
532,1977,Vellore,7,659939,329631,330308,459693,236320,223373,69.7
533,1977,Vidisha,31,587424,305964,281460,354506,210613,143893,60.4
534,1977,Vijayawada,13,646465,328182,318283,463707,239472,224235,71.7
535,1977,Visakhapatnam,4,626272,308848,317424,348049,187136,160913,55.6
536,1977,Vishnupur,36,601160,294298,306862,376332,208251,168081,62.6
537,1977,Wandiwash,9,685987,341650,344337,470355,247631,222724,68.6
538,1977,Warangal,39,581239,294799,286440,396277,213894,182383,68.2
539,1977,Wardha,27,608615,314155,294460,426703,233664,193039,70.1
540,1977,Washim,20,537856,271943,265913,367227,195976,171251,68.3
541,1977,Yeotmal,28,574977,287264,287713,401020,216280,184740,69.8
542,1980,Adilabad,35,624640,304512,320128,348058,199291,148767,55.7
543,1980,Adoor,17,611784,304300,307484,324289,154172,170117,53.0
544,1980,Agra,73,636935,329496,307439,343838,180832,163006,54.0
545,1980,Ahmedabad,10,698732,379156,319576,416019,239643,176376,59.5
546,1980,Ahmednagar,39,707563,354939,352624,425400,231572,193828,60.1
547,1980,Ajmer,12,657873,334066,323807,373721,207146,166575,56.8
548,1980,Akbarpur,27,698622,370851,327771,373721,215547,158174,53.5
549,1980,Akola,19,668698,338571,330127,350746,202435,148311,52.5
550,1980,Aligarh,76,675998,369712,306286,339484,207520,131964,50.2
551,1980,Alipurduars,2,660771,361157,299614,424426,241563,182863,64.2
552,1980,Allahabad,56,711146,391259,319887,341765,211422,130343,48.1
553,1980,Alleppey,15,646322,318856,327466,422720,213188,209532,65.4
554,1980,Almora,3,611124,288823,322301,242488,153439,89049,39.7
555,1980,Alwar,8,665236,346113,319123,323848,197754,126094,48.7
556,1980,Amalapuram,9,668727,326388,342339,404468,218603,185865,60.5
557,1980,Ambala,1,615475,329264,286211,420934,234427,186507,68.4
558,1980,Amethi,25,675683,381159,294524,338531,223948,114583,50.1
559,1980,Amravati,21,648873,336295,312578,367031,211100,155931,56.6
560,1980,Amreli,7,573759,284749,289010,282004,159083,122921,49.2
561,1980,Amritsar,2,788498,421910,366588,500303,281504,218799,63.5
562,1980,Amroha,6,658467,376243,282224,364391,195456,168935,55.3
563,1980,Anakapalli,6,702428,333933,368495,392743,210276,182467,55.9
564,1980,Anand,20,654455,331823,322632,433034,240503,192531,66.2
565,1980,Anantapur,25,714608,359656,354952,357991,201156,156835,50.1
566,1980,Anantnag,3,511132,276527,234605,306998,182918,124080,60.1
567,1980,Andaman & Nicobar Islands,1,96084,59065,37019,81146,50559,30587,84.5
568,1980,Aonla,11,626850,368141,258709,265371,184437,80934,42.3
569,1980,Arakkonam,6,701433,346427,355006,468113,246162,221951,66.7
570,1980,Arambagh,28,677907,351059,326848,544644,289048,255596,80.3
571,1980,Araria,22,702757,368038,334719,392444,235349,157095,55.8
572,1980,Arrah,36,829450,451960,377490,417138,253900,163238,50.3
573,1980,Arunachal East,2,115007,60451,54556,78311,44692,33619,68.1
574,1980,Arunachal West,1,151643,76303,75340,104598,56241,48357,69.0
575,1980,Asansol,38,763340,458009,305331,423787,254271,169516,55.5
576,1980,Aska,10,703763,364738,339025,341083,188151,152932,48.5
577,1980,Aurangabad,40,758576,386513,372063,456992,237378,219614,60.2
578,1980,Aurangabad,33,756127,381557,374570,346335,199325,147010,45.8
579,1980,Azamgarh,45,707302,378714,328588,386280,208208,178072,54.6
580,1980,Badagara,3,685632,333454,352178,506343,245326,261017,73.9
581,1980,Bagaha,1,677987,369628,308359,286833,220094,66739,42.3
582,1980,Bagalkot,27,689898,338307,351591,429689,227321,202368,62.3
583,1980,Baghpat,81,712650,398380,314270,501292,300671,200621,70.3
584,1980,Bahraich,31,709921,370068,339853,261538,200865,60673,36.8
585,1980,Balaghat,23,577626,280136,297490,345657,190018,155639,59.8
586,1980,Balasore,2,673732,357085,316647,398950,224225,174725,59.2
587,1980,Balia,19,714492,368433,346059,389642,204931,184711,54.5
588,1980,Ballia,43,750408,391161,359247,394280,205538,188742,52.5
589,1980,Balrampur,32,702801,382805,319996,309020,185327,123693,44.0
590,1980,Balurghat,6,689058,363797,325261,521156,292533,228623,75.6
591,1980,Banaskantha,14,598878,299183,299695,316247,183219,133028,52.8
592,1980,Banda,59,650023,354656,295367,328630,210243,118387,50.6
593,1980,Bangalore North,12,775150,412261,362889,405967,222684,183283,52.4
594,1980,Bangalore South,13,862157,465196,396961,441603,253584,188019,51.2
595,1980,Banka,29,690997,359855,331142,351663,184272,167391,50.9
596,1980,Bankura,35,720874,432547,288327,459862,362341,97521,63.8
597,1980,Bansgaon,37,723581,398560,325021,316926,190231,126695,43.8
598,1980,Banswara,16,638458,315203,323255,384996,207543,177453,60.3
599,1980,Bapatla,16,762427,375111,387316,489114,253328,235786,64.2
600,1980,Bara Banki,29,653671,344890,308781,311092,210098,100994,47.6
601,1980,Baramati,43,766039,385453,380586,454323,246221,208102,59.3
602,1980,Baramulla,1,489040,267114,221926,273949,182673,91276,56.0
603,1980,Barasat,13,759050,436403,322647,571761,297486,274275,75.3
604,1980,Bareilly,12,614536,368775,245761,274181,173024,101157,44.6
605,1980,Barh,18,780459,411424,369035,484029,255159,228870,62.0
606,1980,Barmer,23,792635,419948,372687,425912,262217,163695,53.7
607,1980,Baroda,22,727197,377915,349282,468156,260023,208133,64.4
608,1980,Barrackpore,19,699806,416700,283106,482460,265467,216993,68.9
609,1980,Basirhat,14,696796,365468,331328,550004,308099,241905,78.9
610,1980,Bastar,20,505816,249145,256671,188193,125682,62511,37.2
611,1980,Basti,34,703177,388232,314945,268864,155511,113353,38.2
612,1980,Bayana,10,674118,437665,236453,310026,204548,105478,46.0
613,1980,Beed,34,808308,407651,400657,382959,217521,165438,47.4
614,1980,Begusarai,33,772911,409750,363161,459452,275680,183772,59.4
615,1980,Belgaum,25,702656,352194,350462,428774,232723,196051,61.0
616,1980,Bellary,5,701437,346162,355275,380495,209282,171213,54.3
617,1980,Berhampore,10,778897,432030,346867,545770,313053,232717,70.1
618,1980,Berhampur,11,661874,328584,333290,252858,147263,105595,38.2
619,1980,Bettiah,2,707334,379678,327656,320806,214481,106325,45.4
620,1980,Betul,28,547564,272386,275178,265906,160036,105870,48.6
621,1980,Bhadrachalam,5,669348,331923,337425,286010,165782,120228,42.7
622,1980,Bhadrak,3,676438,360963,315475,383819,218186,165633,56.7
623,1980,Bhagalpur,30,774045,420210,353835,424379,225631,198748,54.8
624,1980,Bhandara,24,671565,330094,341471,465342,243262,222080,69.3
625,1980,Bharatpur,9,648260,338814,309446,346270,208840,137430,53.4
626,1980,Bhatinda,11,708507,387075,321432,415962,245046,170916,58.7
627,1980,Bhavnagar,8,605711,302088,303623,264090,152302,111788,43.6
628,1980,Bhilwara,20,703496,356305,347191,355785,219019,136766,50.6
629,1980,Bhind,2,709517,372382,337135,326368,227831,98537,46.0
630,1980,Bhiwani,8,709065,375795,333270,474103,265861,208242,66.9
631,1980,Bhopal,30,701163,369691,331472,397589,237940,159649,56.7
632,1980,Bhubaneswar,9,684665,363663,321002,308777,203971,104806,45.1
633,1980,Bidar,1,691041,349039,342002,276075,169707,106368,40.0
634,1980,Bijapur,28,677105,336182,340923,376398,203300,173098,55.6
635,1980,Bijnor,5,678754,365287,313467,350199,205123,145076,51.6
636,1980,Bikaner,2,881540,469449,412091,504351,297821,206530,57.2
637,1980,Bikramganj,39,787636,423882,363754,441458,264900,176558,56.1
638,1980,Bilaspur,15,592243,288624,303619,276214,157478,118736,46.6
639,1980,Bilhaur,64,696895,413266,283629,370711,266429,104282,53.2
640,1980,Birbhum,42,657619,327979,329640,441811,258965,182846,67.2
641,1980,Bobbili,3,651967,314621,337346,300608,170913,129695,46.1
642,1980,Bolangir,16,621132,315222,305910,268462,172772,95690,43.2
643,1980,Bolpur,41,666936,337195,329741,493812,274781,219031,74.0
644,1980,Bombay North,9,845233,472607,372626,458938,272160,186778,54.3
645,1980,Bombay North Central,6,769629,462025,307604,418271,259822,158449,54.4
646,1980,Bombay North East,7,916054,529218,386836,506158,297712,208446,55.3
647,1980,Bombay North West,8,823642,479232,344410,411461,247718,163743,50.0
648,1980,Bombay South,4,683197,433618,249579,325638,216256,109382,47.7
649,1980,Bombay South Central,5,686338,455320,231018,368483,253594,114889,53.7
650,1980,Broach,23,623529,314330,309199,386554,207364,179190,62.0
651,1980,Budaun,10,658689,360270,298419,328422,212820,115602,49.9
652,1980,Bulandshahr,78,686246,378003,308243,412737,227005,185732,60.1
653,1980,Buldhana,18,672909,334665,338244,349375,197438,151937,51.9
654,1980,Bulsar,26,645419,321864,323555,360114,187755,172359,55.8
655,1980,Burdwan,39,754743,452869,301874,558707,303845,254862,74.0
656,1980,Buxar,37,792731,421668,371063,360718,221403,139315,45.5
657,1980,Calcutta North East,22,727431,482440,244991,400397,261188,139209,55.0
658,1980,Calcutta North West,21,616287,361962,254325,319813,182293,137520,51.9
659,1980,Calcutta South,23,768155,444202,323953,472722,286399,186323,61.5
660,1980,Calicut,4,705630,360844,344786,427612,227591,200021,60.6
661,1980,Cannanore,2,637975,318966,319009,449902,228457,221445,70.5
662,1980,Chail,57,706177,385547,320630,231347,152115,79232,32.8
663,1980,Chamarajanagar,15,706081,359039,347042,404429,232789,171640,57.3
664,1980,Chandauli,51,717834,377862,339972,382286,212614,169672,53.3
